left_elbow_angle,right_elbow_angle,torso_angle,label,source
73.15539121190707,82.76735144177073,15.108608836137922,latpulldown_up,lat_pulldown_2
67.91123770381084,86.26583852164248,14.89499039858146,latpulldown_up,lat_pulldown_2
68.49877642084921,85.15231335054176,14.796356752464172,latpulldown_up,lat_pulldown_2
70.98672085440204,85.66154456759311,14.875964548084552,latpulldown_up,lat_pulldown_2
75.39984825186532,85.70686940379932,14.578620975515436,latpulldown_up,lat_pulldown_2
72.24078928351744,85.35767490094385,15.009722910643962,latpulldown_up,lat_pulldown_2
72.48800496445806,84.74975980639883,15.410939478769436,latpulldown_up,lat_pulldown_2
76.43186123140036,84.57358171055019,15.39862206446233,latpulldown_up,lat_pulldown_2
76.19250731216849,82.88400460899551,15.624765188971535,latpulldown_up,lat_pulldown_2
79.5556223261405,85.74271870376886,15.066116950408174,latpulldown_up,lat_pulldown_2
80.18858022540174,87.44779024390247,15.051980048276882,latpulldown_up,lat_pulldown_2
170.88637519069692,171.027918907861,15.122892266970116,latpulldown_down,lat_pulldown_2
154.73716015930336,178.38512400752722,12.065837955891231,latpulldown_down,lat_pulldown_2
175.36658964416125,149.57725172968935,10.835784571043735,latpulldown_down,lat_pulldown_2
158.10884412756886,146.65154194290093,10.738992891669144,latpulldown_down,lat_pulldown_2
172.92692143351977,146.60745762223138,6.442128950432286,latpulldown_down,lat_pulldown_2
169.75351514634335,130.12931945203863,9.823736620346684,latpulldown_down,lat_pulldown_2
173.49164297339988,138.98024901972815,9.480262099858797,latpulldown_down,lat_pulldown_2
176.18718400701283,171.84231360214318,11.75603459182294,latpulldown_down,lat_pulldown_2
173.71409508823888,157.5430043462692,9.546494682391865,latpulldown_down,lat_pulldown_2
163.7635369149213,143.96354896967014,12.326750915113696,latpulldown_down,lat_pulldown_2
162.10944826066935,169.27101604665268,12.416204332690365,latpulldown_down,lat_pulldown_2
168.6960571317827,159.50976101197273,8.130583511841888,latpulldown_down,lat_pulldown_2
155.69351443450327,153.65766669643568,10.414631547567778,latpulldown_down,lat_pulldown_2
150.4193590715943,156.4302605892109,11.55937012774978,latpulldown_down,lat_pulldown_2
31.10935833746493,49.11641670963168,10.715724779738045,latpulldown_up,lat_pulldown_2
80.88025441828972,87.40958697871493,14.2882219498576,latpulldown_up,lat_pulldown_2
75.48819927813327,92.78854149372508,14.290244371345084,latpulldown_up,lat_pulldown_2
35.55764900611569,50.88644895642916,14.37420664349365,latpulldown_up,lat_pulldown_2
62.88663482242152,84.49602824705815,14.20277550599683,latpulldown_up,lat_pulldown_2
68.35598789326919,89.24354842633583,14.425223845509798,latpulldown_up,lat_pulldown_2
70.83505155895801,90.05267657988516,14.848304664486228,latpulldown_up,lat_pulldown_2
75.39567565639173,88.88684935499727,14.527460279471434,latpulldown_up,lat_pulldown_2
74.42620246859583,88.38054346627493,14.67956861224948,latpulldown_up,lat_pulldown_2
73.27493745880032,89.81734553794658,14.831459046645096,latpulldown_up,lat_pulldown_2
73.15821910605362,90.8341931454964,15.942523086972816,latpulldown_up,lat_pulldown_2
42.218205212087575,15.12852719000595,3.292353541706669,latpulldown_up,lat_pulldown_2
24.603851204371345,35.343170413848775,7.099400153935434,latpulldown_up,lat_pulldown_2
69.59295110004616,91.7931251645351,12.270240249502397,latpulldown_up,lat_pulldown_2
