left_elbow_angle,right_elbow_angle,label,source
104.62102,99.24308,pushup_down,222
102.76973,99.681946,pushup_down,222
101.15551,96.668175,pushup_down,222
102.49964,95.43628,pushup_down,222
110.2188,98.64649,pushup_down,222
128.25711,78.72586,pushup_down,222
111.62318,87.73566,pushup_down,222
114.32825,76.10941,pushup_down,222
119.556595,75.48056,pushup_down,222
121.8848,73.17276,pushup_down,222
111.46669,79.37905,pushup_down,222
116.55568,74.08244,pushup_down,222
106.70955,81.72134,pushup_down,222
100.51391,85.0897,pushup_down,222
95.53533,87.906105,pushup_down,222
94.09657,94.9952,pushup_down,222
98.25916,89.23953,pushup_down,222
91.9338,87.72588,pushup_down,222
84.21973,89.332985,pushup_down,222
85.67865,89.25651,pushup_down,222
90.76373,90.66159,pushup_down,222
103.09111,88.349304,pushup_down,222
92.193436,93.8952,pushup_down,222
89.20381,97.086174,pushup_down,222
87.8351,97.37636,pushup_down,222
93.825966,97.87886,pushup_down,222
103.89617,100.09488,pushup_down,222
107.149666,100.25832,pushup_down,222
109.50813,100.424515,pushup_down,222
109.35632,100.627235,pushup_down,222
107.23618,102.71425,pushup_down,222
105.69337,103.40032,pushup_down,222
151.03859,57.84007,pushup_down,224
149.26595,60.640396,pushup_down,224
120.38137,87.633286,pushup_down,224
93.64486,109.8549,pushup_down,224
64.332085,118.16556,pushup_down,224
84.94429,124.4944,pushup_down,224
164.88908,13.080596,pushup_down,224
170.60413,150.79178,pushup_up,224
160.0123,154.8231,pushup_up,224
169.77373,23.944107,pushup_down,224
105.0465,86.90185,pushup_down,224
74.62993,97.969894,pushup_down,224
53.191757,71.43731,pushup_down,224
99.018364,82.83763,pushup_down,224
153.72919,161.31084,pushup_up,224
134.28525,62.93075,pushup_down,224
164.00957,160.95493,pushup_up,224
127.278015,70.46293,pushup_down,224
50.204445,49.698494,pushup_down,224
162.1717,159.75667,pushup_up,225
162.94806,164.57802,pushup_up,225
161.8363,163.22844,pushup_up,225
159.46011,161.83836,pushup_up,225
163.43007,165.18106,pushup_up,225
165.92145,167.10017,pushup_up,225
163.35858,168.68303,pushup_up,225
161.46402,163.5471,pushup_up,225
156.83958,161.69696,pushup_up,225
48.490276,107.44479,pushup_down,225
55.281166,103.6424,pushup_down,225
65.624855,110.12945,pushup_down,225
54.37321,104.28505,pushup_down,225
58.858566,111.69568,pushup_down,225
63.701305,109.80031,pushup_down,225
71.1286,109.674774,pushup_down,225
77.14153,119.18984,pushup_down,225
79.900894,124.18304,pushup_down,225
72.73266,114.89412,pushup_down,225
64.8551,110.67406,pushup_down,225
53.440598,113.21386,pushup_down,225
52.99122,105.83537,pushup_down,225
65.940414,109.7047,pushup_down,225
74.04669,121.47406,pushup_down,225
47.849255,123.38422,pushup_down,225
55.423927,151.02643,pushup_down,225
169.0031,160.85576,pushup_up,225
154.17302,159.39786,pushup_up,225
159.57495,158.47745,pushup_up,225
167.15477,159.64346,pushup_up,225
153.03871,157.61197,pushup_up,225
163.27885,161.80334,pushup_up,225
147.40436,163.29861,pushup_up,225
158.39764,162.23941,pushup_up,225
157.2168,157.77473,pushup_up,225
82.23818,121.27123,pushup_down,225
44.54212,110.99315,pushup_down,225
47.452415,102.961945,pushup_down,225
58.15777,93.34372,pushup_down,225
61.211258,110.38865,pushup_down,225
70.85446,115.12607,pushup_down,225
72.21172,117.11214,pushup_down,225
80.16816,115.70997,pushup_down,225
85.22014,122.888565,pushup_down,225
83.51123,122.26661,pushup_down,225
73.653694,119.984505,pushup_down,225
