left_torso_angle,right_torso_angle,label,source
49.97365665911607,53.38954877442265,situp_up,309
51.94208123300085,58.678084609669575,situp_up,309
54.88654312994264,59.56190795661173,situp_up,309
55.56753582937153,61.09806273771777,situp_up,309
54.20048226312987,60.79071031528046,situp_up,309
55.434395997926536,62.684762241816166,situp_up,309
58.158525139274765,66.08354346487927,situp_up,309
59.52672977665132,68.5023035856695,situp_up,309
62.107234261487726,69.89929400649572,situp_up,309
65.3096326367306,71.73981312216976,situp_up,309
65.77198667514261,74.2016514901275,situp_up,309
63.93011607180715,73.48058233211562,situp_up,309
63.09673879011264,70.4058542279926,situp_up,309
64.03805053799886,71.19490636818625,situp_up,309
64.4543003654762,72.26665179755867,situp_up,309
66.00387948295452,69.89873121946103,situp_up,309
66.16324951386626,71.08006471679579,situp_up,309
65.26903549073937,73.15040543025935,situp_up,309
65.53388670581903,72.41440516709233,situp_up,309
65.8738945830945,72.35143019328775,situp_up,309
66.54549938863606,71.98887933203613,situp_up,309
64.84774152588288,71.10611912587447,situp_up,309
65.76307492178056,72.54612914898603,situp_up,309
65.53920397088004,72.83831624388358,situp_up,309
63.47425850276336,70.83917458595586,situp_up,309
61.55524690607236,69.5478314644804,situp_up,309
58.87897474929379,65.15071066616078,situp_up,309
57.35624222671266,61.76168238063716,situp_up,309
54.6798024029818,59.57784224624492,situp_up,309
48.99704950788638,56.1293893993081,situp_up,309
49.409019016717465,54.49127963672238,situp_up,309
46.24955775281238,51.044306323031726,situp_up,309
44.03851151509138,49.4702908521,situp_up,309
45.29113340100448,47.91208687674585,situp_up,309
41.181050956446185,45.30911626833333,situp_up,309
42.05122382597256,45.72580070798406,situp_up,309
39.88513262030852,38.34175837498199,situp_up,309
35.92407499691037,34.296420343916886,situp_up,309
35.51749379631459,34.59811147948682,situp_up,309
33.06743941054757,33.905715781169256,situp_up,309
31.4473208341079,31.170991567163213,situp_up,309
30.36665299952517,30.446313629973485,situp_up,309
30.823446927110485,30.81920468678649,situp_up,309
20.708822291132478,24.082134715243296,situp_up,310
57.53140632399804,46.38351262075062,situp_up,310
42.9986834747125,41.360823363359074,situp_up,310
40.08083377776384,42.01606358941493,situp_up,310
38.64767103563738,40.78125054701763,situp_up,310
38.8397790325948,41.01692583124963,situp_up,310
40.44189266613704,41.754837692498896,situp_up,310
38.39442754377532,37.41231541312411,situp_up,310
58.981678127693456,34.426613972630605,situp_up,310
51.76835677755067,41.231143272314746,situp_up,310
34.93582285638559,37.96499814141967,situp_up,310
33.40867678254782,34.67925813859792,situp_up,310
31.571976209386456,34.72657695764088,situp_up,310
32.61658219015597,35.96823066553893,situp_up,310
36.535504620791606,39.45059200649206,situp_up,310
32.51094183105813,37.15409038597617,situp_up,310
31.6648905987469,37.75568399966362,situp_up,310
36.23617491923835,34.47443954771266,situp_up,310
34.113994353682,42.43072736312927,situp_up,310
32.68572182327081,36.49568528203869,situp_up,310
31.42398266476113,37.55187321469247,situp_up,310
33.63553269429882,37.94883020525578,situp_up,310
31.116026237398085,37.44649949341676,situp_up,310
